Headline,Body ID,Stance
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),2046,unrelated
US Marine survives headshot in Afghanistan,2046,agree
Willie Nelson Dead? Viral Hoax Fools Internet,2046,unrelated
Country Music Legend Willie Nelson Dies at Age 81,2046,unrelated
"What We Know About Kim Yo Jong, Who May Control North Korea",2046,unrelated
N Korean leader misses annual ritual; sister ‘takes over duties’,2046,unrelated
Is Kim Jong-un’s sister now the power behind the North Korean throne?,2046,unrelated
Pentagon: ISIS Got U.S. Weapons Package,2046,unrelated
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),2046,unrelated
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,2046,unrelated
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",2046,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,2046,unrelated
Islamic State claims to have beheaded American journalist,2047,discuss
ISIS Reportedly Beheads American Photojournalist in Iraq,2047,discuss
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",2047,discuss
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",2047,discuss
Missing American journalist reportedly beheaded by Islamic State ,2047,discuss
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2047,discuss
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,2047,discuss
Militant Group Says It Killed American Journalist in Syria,2047,discuss
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2047,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2047,discuss
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2047,discuss
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2047,discuss
"Obama, Outraged Over Beheading, Vows to Stay on Course",2047,discuss
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2047,discuss
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",2047,discuss
ISIL allegedly kills US journalist in video,2047,discuss
Journalist James Wright Foley reportedly beheaded by ISIS,2047,discuss
ISIS Beheads American Journalist,2047,discuss
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,2047,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2047,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2047,discuss
"A message from Jim's mom, Diane Foley:",2047,discuss
Video shows ISIL beheading of photojournalist James Foley,2047,discuss
Isis claims to behead US journalist,2047,discuss
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2047,discuss
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2047,discuss
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2047,discuss
Islamic State claims it executed American photojournalist James Foley,2047,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2047,discuss
ISIS Appears To Behead American Photojournalist In YouTube Video,2047,discuss
Isis militants claim to have killed US journalist James Foley,2047,discuss
"Video showing American journalist beheaded believed real, officials and family say",2047,discuss
James Foley remembered as 'brave and tireless' journalist,2047,discuss
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2047,discuss
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,2047,discuss
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",2047,discuss
ISIL video claims beheading of kidnapped journalist James Foley,2047,discuss
ISIL Beheads American Photojournalist in Iraq,2047,discuss
Video Purports To Show Beheading Of U.S. Journalist By Militants,2047,discuss
US officials: Video shows American's execution,2047,discuss
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,2047,discuss
BREAKING: ISIS Beheads American Journalist James Wright Foley,2047,discuss
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",2051,agree
Everyone chill! Banksy has NOT been arrested,2051,agree
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,2051,agree
Banksy arrest hoax: US website claims street artist caught in Watford,2051,agree
"No, Banksy hasn’t been arrested",2051,agree
A Bunch Of People Thought Banksy Got Arrested But It Was A Hoax,2051,agree
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,2051,agree
Graffiti Artist Banksy Arrested In London; Identity Revealed,2051,disagree
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",2051,agree
"No, Banksy has not been arrested (sigh)",2051,agree
Street Artist BANKSY Arrested? Again?,2051,discuss
Met police denies reports of Banksy arrest,2051,agree
Teen Makes $72 Million on the Stock Market,2052,disagree
This Kid Made $72 Million During Lunch,2052,disagree
"No, that high school kid didn't make $72 million trading stocks",2052,agree
High school student scores $72M playing the stock market,2052,disagree
Whiz kid stock picker: I didn't actually make $72M trading,2052,agree
"New York schoolboy who made $72MILLION trading stocks on his lunch breaks - and now takes his friends out to dine on $400 caviar, drives a BMW and has definitely made his immigrant parents proud",2052,disagree
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",2052,disagree
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,2052,discuss
EXCLUSIVE: New York Mag’s Boy Genius Investor Made It All Up,2052,agree
Mohammed Islam Denies Making $72 Million From Stock Market Trading,2052,agree
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2052,disagree
Meet the 17-Year-Old Who Made $72 Million During His High-School Lunch Breaks,2052,disagree
New iOS 8 bug can delete all of your iCloud documents,2054,discuss
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,2054,discuss
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,2054,discuss
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,2054,discuss
Resetting iOS 8 Preferences May Wipe iCloud Files,2054,discuss
iOS 8 bug reportedly erases iCloud Drive documents when settings are reset,2054,discuss
iOS 8 bug could delete your iCloud Drive documents,2054,discuss
Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,2054,discuss
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",2055,agree
Robert Plant ripped up $800M Led Zeppelin reunion contract,2055,unrelated
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,2055,agree
Pumpkin Spice condoms? Don't fall for this hoax.,2055,agree
I aborted my baby because it was a boy,2055,unrelated
The pumpkin spice condom is not happening,2055,agree
Hundreds of Palestinians flee as Israel opens dams into Gaza Valley,2055,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,2055,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",2055,unrelated
Is Durex Planning To Release A Pumpkin Spice Condom?,2055,discuss
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",2055,agree
"Israel opens dams, floods Gaza",2055,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,2055,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,2055,unrelated
"Batmobile stolen in Detroit? Good one, joker!",2055,unrelated
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),2055,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,2055,discuss
GCPD Solved Stolen Batmobile Case?,2055,unrelated
"So, There Might Be a Rat Infestation at Vogue",2055,unrelated
Was The Batmobile Stolen In Detroit?,2055,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",2055,agree
REPORT: The Batmobile Might Have Been Stolen In Detroit,2055,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,2055,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,2055,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,2055,unrelated
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,2055,unrelated
Christmas Is Cancelled: Pumpkin Spice Condoms Are a Goddamn Hoax,2055,agree
Israel denies causing Gaza floods by opening dams,2055,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",2055,agree
"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",2055,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",2055,unrelated
Batmobile wasn't stolen: Cops,2055,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",2055,unrelated
The Case of the Stolen Batmobile Has Been Solved,2055,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",2055,unrelated
"And finally: Apple Watch to launch 9 March with 100,000 apps",2055,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,2055,discuss
Iraqi media says ISIS militants have contracted Ebola,2055,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,2055,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,2055,unrelated
The “Flood Libel” Propagandists of 2015,2055,unrelated
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,2055,unrelated
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,2055,unrelated
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,2055,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,2055,unrelated
Missing Mexican students 'not found in mass grave',2055,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",2055,unrelated
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,2055,discuss
Detroit Police Issue Statement That The Batmobile Is Safe,2055,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",2055,agree
ISIS leader dead?,2055,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,2055,unrelated
You may be able to make appointments at the Apple Store to try on the Apple Watch when it launches,2056,discuss
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2056,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2056,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,2056,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,2056,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,2056,unrelated
Homeland Security: No ISIL fighters on U.S. border,2056,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",2056,unrelated
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2056,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",2056,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,2056,unrelated
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,2056,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2056,discuss
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,2056,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,2056,unrelated
US confirms death of Somalia terror group leader,2056,unrelated
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,2056,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2056,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,2056,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',2056,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2056,unrelated
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,2056,unrelated
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",2056,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2056,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2056,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,2056,unrelated
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,2056,unrelated
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,2056,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),2056,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2056,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,2056,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2056,unrelated
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,2058,discuss
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",2058,unrelated
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,2058,discuss
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,2058,unrelated
Nun who had no idea she was pregnant gives birth after going to hospital with stomach pains,2058,unrelated
"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",2058,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,2058,unrelated
Nun who gave birth ‘had no idea’ she was pregnant,2058,unrelated
Wayward sister ‘nun the wiser’ about baby,2058,unrelated
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,2058,unrelated
Video Purports to Show Beheading of American Journalist,2058,unrelated
Not coming to a store near you: The pumpkin spice condom,2058,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",2058,unrelated
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,2058,unrelated
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,2058,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",2058,discuss
Customer: I was fired for Comcast complaint,2058,discuss
Nun gives birth to surprise baby after complaining of stomach pains,2058,unrelated
Comcast gets customer fired for complaining about poor service,2058,discuss
Accountant Says Comcast Got Him Fired for Contesting Bogus Charges,2058,discuss
"Nun gives birth, intends to keep baby",2058,unrelated
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,2058,unrelated
Cold Turkey,2058,unrelated
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,2058,unrelated
Cloistered nun has a stomach ache  hospital gives birth to a baby [Google Translate],2058,unrelated
Nun 'has surprise baby' after complaining of stomach pains,2058,unrelated
This Kid Made $72 Million During Lunch,2058,unrelated
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",2060,discuss
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2060,agree
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,2060,discuss
Has Ebola infected Isis militants in Mosul?,2060,discuss
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',2060,discuss
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,2060,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2060,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,2060,agree
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,2060,discuss
WHO investigates media reports ISIS fighters contracted Ebola,2060,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,2060,agree
"No, there aren’t any Ebola cases in Iraq",2060,agree
ISIS cracks down on five confirmed Ebola cases among fighters: official,2060,discuss
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,2060,discuss
Iraqi media: ISIS militants have contracted Ebola,2060,discuss
ISIS fighters ‘have contracted Ebola’,2060,discuss
ISIS Militants Allegedly Contracted Ebola,2060,discuss
Daash Ebola transferred to Mosul {Google Translate],2060,disagree
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",2060,discuss
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2060,agree
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2060,discuss
WHO ‘probing’ whether ISIS fighters got Ebola,2060,discuss
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,2060,agree
Iraqi media says ISIS militants have contracted Ebola,2060,discuss
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2060,discuss
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2060,agree
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2060,discuss
ISIS Getting Ebola,2060,disagree
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",2061,agree
Founding Fathers-Era Time Capsule Found in Boston,2061,unrelated
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",2061,agree
Tropical spider burrows under man's skin through scar,2061,unrelated
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,2061,agree
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",2061,unrelated
ISIS Extremists Claim to Behead British Hostage David Haines,2061,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,2061,unrelated
Amazon's Newest Tablet Will Come With Free News From The Washington Post,2061,unrelated
Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,2061,unrelated
Jilted lover spends a week in KFC to try and get over her ex,2061,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",2061,unrelated
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,2061,unrelated
Give a homeless man $100 and see what he does with it [Video],2061,agree
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,2061,discuss
SEE IT: California homeless man uses $100 gift to give food to others,2061,agree
Heartbroken girl spends week in KFC after getting dumped,2061,unrelated
Resetting iOS 8 Preferences May Wipe iCloud Files,2061,unrelated
iOS 8 bug reportedly erases iCloud Drive documents when settings are reset,2061,unrelated
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,2061,agree
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",2061,agree
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,2061,disagree
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",2061,discuss
Woman spends a week in KFC to get over her break up,2061,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2061,disagree
Christian Bale quits Steve Jobs movie,2061,unrelated
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,2061,agree
Iraqi airstrike kills key ISIL leader,2061,unrelated
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,2061,unrelated
iOS 8 bug could delete your iCloud Drive documents,2061,unrelated
What One Homeless Man Does with $100 Will Astonish You (VIDEO),2061,agree
Dumped woman spends a week in KFC to get over ex,2061,unrelated
Bug in iOS 8's 'Reset All Settings' Option Also Erases iCloud Drive Documents,2061,unrelated
Woman Stays In KFC For A Week To Get Over Her Break-Up,2061,unrelated
New iOS 8 bug can delete all of your iCloud documents,2061,unrelated
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,2061,disagree
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',2061,unrelated
"Eyewitness: Viral Video That Netted $130K in Donations ""is Bullshit""",2061,disagree
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",2061,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,2061,disagree
Homeless man receives $100... then shocks everyone with how he spends it,2061,agree
Woman Dumped by Boyfriend Spends Entire Week Mourning at KFC,2061,unrelated
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2061,unrelated
Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend,2061,unrelated
CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN,2061,unrelated
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2061,unrelated
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,2061,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",2062,discuss
BATMAN VS. SUPERMAN BATMOBILE STOLEN,2062,discuss
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,2062,discuss
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,2062,discuss
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",2062,discuss
The Case of the Stolen Batmobile Has Been Solved,2062,discuss
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,2062,discuss
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,2062,discuss
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,2062,discuss
GCPD Solved Stolen Batmobile Case?,2062,discuss
Was The Batmobile Stolen In Detroit?,2062,discuss
REPORT: The Batmobile Might Have Been Stolen In Detroit,2062,discuss
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,2062,discuss
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,2062,discuss
"Batmobile stolen in Detroit? Good one, joker!",2062,discuss
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",2062,discuss
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,2062,discuss
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,2062,discuss
Detroit Police Issue Statement That The Batmobile Is Safe,2062,discuss
Zack Snyder Responds to Fake Stolen Batmobile Report,2062,discuss
Fence jumper reportedly made it much further into White House than Secret Service said,2068,unrelated
Here Are Microsoft's New Robot Security Guards,2068,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,2068,unrelated
Islamic State May Have Fighter Jets Now After Seizing Russian-Made MiGs,2068,discuss
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,2068,unrelated
"Islamic State Training Pilots in Military Jets, Monitors Say",2068,discuss
White House Fence Jumper Made It Further Into Building Than Reported,2068,unrelated
Fence-jumper ran through much of main floor of White House: report,2068,unrelated
Fence-jumper made it farther in White House than Secret Service let on,2068,unrelated
Islamic State 'training pilots to fly fighter jets',2068,discuss
Islamic State flying three jets in Syria: monitor,2068,discuss
Report: Secret Service Lied About White House Fence Jumper,2068,unrelated
"Meet Magneto Boy, the kid who attracts metal with his body",2068,unrelated
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,2068,discuss
White House Fence Jumper Actually Made It Pretty Far Inside,2068,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,2068,unrelated
Fence-jumper got farther into White House,2068,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2068,unrelated
"Islamic State training pilots to fly MiG fighter planes, says monitoring group",2068,discuss
Amazon plans ad-supported video streaming service - NY post,2068,unrelated
White House fence-jumper made it far deeper into building than previously known,2068,unrelated
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",2068,unrelated
Islamic State fighters training to fly captured jets — watchdog,2068,discuss
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",2068,discuss
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",2068,unrelated
Report: Fence jumper made it into East Room of White House,2068,unrelated
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,2068,unrelated
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,2068,unrelated
"Islamic State training fighter pilots in captured jets, monitoring group says",2068,discuss
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,2068,discuss
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",2068,unrelated
White House Fence Jumper Pushed Past Female Guard,2068,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2068,unrelated
Saddam Hussein’s pilots training Islamic State group,2068,discuss
‘Photo of slain IS leader’ reported to be doctored,2068,unrelated
Sadly Vladimir Putin Hasn’t Been Driving Round In A Motorcade Shaped Like A Penis,2069,agree
Putin’s motorcade looks suspiciously like a massive…,2069,disagree
‘Evocative shape': Is Vladimir Putin trolling the world with his motorcade formation?,2069,discuss
Son pays off his parents' mortgage in a heartwarming Christmas video,2072,unrelated
This Guy Paid Off His Parents’ Mortgage For Christmas,2072,unrelated
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,2072,discuss
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,2072,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,2072,unrelated
Vogue's new digs are reportedly swarming with rats,2072,discuss
WTC rats scare off Anna Wintour,2072,discuss
Lynch Mob Castrates Alleged Rapist In Rajasthan,2072,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2072,discuss
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,2072,discuss
Would-be rapist has penis severed by angry mob,2072,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,2072,unrelated
"Rajasthan: Man Tries to Rape Teenager, Angry Mob Chops His Penis Off",2072,unrelated
’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well,2072,unrelated
Best Christmas present ever? Heartwarming moment app developer reveals to his parents he had paid off their mortgage,2072,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2072,unrelated
'The youngest martyr - the cub of al-Baghdadi': ISIS boasts a 10-year-old fighter has been killed as he went into battle with his father in Syria,2072,unrelated
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,2072,unrelated
Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,2072,discuss
Rat problem worsens at One World Trade Center offices of Conde Nast,2072,discuss
Does Vogue's New Office Have a Rat Infestation?,2072,discuss
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,2072,unrelated
Vigilantes cut off alleged rapist's penis,2072,unrelated
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,2072,unrelated
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,2072,unrelated
This Man Paid Off His Parents' Mortgage for Christmas (Video),2072,unrelated
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),2072,unrelated
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,2072,discuss
Vogue’s Shiny New Office Has a Big Rat Problem,2072,discuss
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,2072,unrelated
